210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-10.jpeg,37,"(230, 230, 250)","(160, 82, 45)",3473,24171498,11421200,0.47,1
immobilier Upside L'atelier -7.jpeg,3,"(255, 250, 250)","(230, 230, 250)",1568,24171498,7953913,0.33,1
plan-actions-climat-energie-bd-27.jpeg,17,"(255, 250, 250)","(245, 255, 250)",1118,24171498,6523637,0.27,1
HADOPI_RA_2014-2015-17.jpeg,18,"(119, 136, 153)","(47, 79, 79)",3,21972210,0,0.0,1
Apple_SR_2020_Progress_Report_FR-75.jpeg,15,"(230, 230, 250)","(119, 136, 153)",38,23375000,21121804,0.9,1
Apple_SR_2020_Progress_Report_FR-41.jpeg,18,"(47, 79, 79)","(25, 25, 112)",3,23375000,19388500,0.83,1
plan-actions-climat-energie-bd-66.jpeg,11,"(255, 250, 250)","(47, 79, 79)",156,24171498,2086064,0.09,1
Apple_SR_2020_Progress_Report_FR-59.jpeg,59,"(119, 136, 153)","(72, 61, 139)",112,23375000,68083,0.0,1
JWSTScienceFunPad-5.jpeg,4,"(255, 250, 250)","(230, 230, 250)",792,11687500,4928385,0.42,1
HADOPI_RA_2014-2015-136.jpeg,28,"(255, 250, 250)","(245, 255, 250)",814,21972210,4122681,0.19,1
ONERC_Rapport_2010_villes_et_adaptation-121.jpeg,20,"(47, 79, 79)","(255, 250, 250)",840,24175632,9149820,0.38,1
guide_plan_climat_energie_albi_1-78.jpeg,15,"(255, 250, 250)","(250, 240, 230)",351,24177345,7842351,0.32,1
ONERC_Rapport_2010_villes_et_adaptation-125.jpeg,25,"(255, 250, 250)","(248, 248, 255)",2519,24175632,3708671,0.15,1
Diagnostics programme immo L'Etang la ville-16.jpeg,7,"(255, 250, 250)","(230, 230, 250)",1184,24171498,2399048,0.1,1
adaptation-changement-climatique-fiches-collectivites-23.jpeg,37,"(135, 206, 235)","(175, 238, 238)",2490,24175632,9450498,0.39,1
WebbMediaKit-8.jpeg,6,"(47, 79, 79)","(230, 230, 250)",1503,23375000,14146006,0.61,1
adapter_son_territoire_au_changement_climatique_Guide-50.jpeg,27,"(245, 255, 250)","(255, 250, 250)",1138,17790880,5309187,0.3,1
plan-actions-climat-energie-bd-116.jpeg,18,"(255, 250, 250)","(230, 230, 250)",1273,24171498,6515661,0.27,1
ONERC_Rapport_2010_villes_et_adaptation-94.jpeg,19,"(255, 250, 250)","(230, 230, 250)",1225,24175632,8736794,0.36,1
JWSTScienceFunPad-8.jpeg,4,"(255, 250, 250)","(230, 230, 250)",549,11687500,3530688,0.3,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-18.jpeg,43,"(143, 188, 143)","(245, 245, 220)",2938,24171498,14994505,0.62,1
guide_plan_climat_energie_albi_1-21.jpeg,33,"(255, 250, 250)","(230, 230, 250)",996,24177345,6538268,0.27,1
guide_plan_climat_energie_albi_1-12.jpeg,28,"(245, 255, 250)","(255, 250, 250)",1028,24177345,6189674,0.26,1
JWSTScienceFunPad-16.jpeg,3,"(255, 250, 250)","(230, 230, 250)",74,11687500,7102922,0.61,1
immobilier Upside L'atelier -4.jpeg,23,"(255, 250, 250)","(245, 255, 250)",1751,24171498,6070863,0.25,1
TSP_SRT_Tome3_WEB-0.jpeg,31,"(188, 143, 143)","(255, 250, 250)",197,21972210,18249751,0.83,1
Risques et pollution programme immo Gardenia-3.jpeg,5,"(255, 250, 250)","(230, 230, 250)",1505,24171498,6698988,0.28,1
immobilier Upside L'atelier -12.jpeg,22,"(255, 250, 250)","(245, 255, 250)",602,24171498,5964202,0.25,1
TSP_SRT_Tome3_WEB-19.jpeg,27,"(230, 230, 250)","(255, 250, 250)",2399,21972210,6247112,0.28,1
WebbMediaKit-49.jpeg,44,"(47, 79, 79)","(135, 206, 250)",17,23375000,442081,0.02,1
JWSTScienceFunPad-39.jpeg,3,"(255, 250, 250)","(230, 230, 250)",60,11687500,5519335,0.47,1
TSP_SRT_Tome3_WEB-17.jpeg,19,"(47, 79, 79)","(119, 136, 153)",36,21972210,21973392,1.0,1
guide_plan_climat_energie_albi_1-7.jpeg,24,"(102, 205, 170)","(224, 255, 255)",110,24177345,406637,0.02,1
7750-6.jpeg,22,"(245, 222, 179)","(255, 250, 250)",183,24171498,6459799,0.27,1
plan-actions-climat-energie-bd-42.jpeg,27,"(230, 230, 250)","(47, 79, 79)",2464,24171498,5923010,0.25,1
adaptation-changement-climatique-fiches-collectivites-24.jpeg,34,"(135, 206, 235)","(47, 79, 79)",1384,24175632,9014403,0.37,1
JWSTScienceFunPad-15.jpeg,3,"(255, 250, 250)","(230, 230, 250)",61,11687500,204609,0.02,1
HADOPI_RA_2014-2015-138.jpeg,22,"(255, 250, 250)","(248, 248, 255)",964,21972210,3595193,0.16,1
JWSTScienceFunPad-33.jpeg,5,"(255, 250, 250)","(230, 230, 250)",240,11687500,5700412,0.49,1
Apple_SR_2020_Progress_Report_FR-12.jpeg,32,"(47, 79, 79)","(255, 250, 250)",954,23375000,14247632,0.61,1
immobilier Upside L'atelier -17.jpeg,4,"(230, 230, 250)","(248, 248, 255)",3,24171498,18189372,0.75,1
HADOPI_RA_2014-2015-80.jpeg,40,"(255, 250, 250)","(245, 255, 250)",949,21972210,4718644,0.21,1
JWSTScienceFunPad-45.jpeg,5,"(47, 79, 79)","(255, 250, 250)",595,11687500,5539832,0.47,1
guide_plan_climat_energie_albi_1-81.jpeg,35,"(60, 179, 113)","(102, 205, 170)",126,24177345,14482639,0.6,1
JWSTScienceFunPad-37.jpeg,3,"(255, 250, 250)","(230, 230, 250)",184,11687500,4187586,0.36,1
JWSTScienceFunPad-19.jpeg,4,"(255, 250, 250)","(230, 230, 250)",243,11687500,3797812,0.32,1
data_detection_images_1-24.jpeg,6,"(255, 250, 250)","(248, 248, 255)",1347,23375000,4884132,0.21,1
WebbMediaKit-14.jpeg,15,"(47, 79, 79)","(70, 130, 180)",506,23375000,8922507,0.38,1
TSP_SRT_Tome3_WEB-9.jpeg,16,"(47, 79, 79)","(119, 136, 153)",57,21972210,0,0.0,1
JWSTScienceFunPad-24.jpeg,4,"(255, 250, 250)","(230, 230, 250)",161,11687500,1359844,0.12,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-21.jpeg,37,"(47, 79, 79)","(123, 104, 238)",1429,24171498,19165303,0.79,1
WebbMediaKit-38.jpeg,17,"(47, 79, 79)","(255, 250, 250)",1962,23375000,12088849,0.52,1
Apple_SR_2020_Progress_Report_FR-32.jpeg,20,"(47, 79, 79)","(119, 136, 153)",1143,23375000,14601776,0.62,1
7750-16.jpeg,20,"(245, 222, 179)","(255, 250, 250)",181,24171498,6438699,0.27,1
HADOPI_RA_2014-2015-137.jpeg,29,"(255, 250, 250)","(248, 248, 255)",1238,21972210,4938947,0.22,1
immobilier Upside L'atelier -14.jpeg,14,"(255, 250, 250)","(173, 216, 230)",357,24171498,255470,0.01,1
plan-actions-climat-energie-bd-94.jpeg,11,"(255, 250, 250)","(47, 79, 79)",1067,24171498,4423883,0.18,1
TSP_SRT_Tome3_WEB-49.jpeg,21,"(47, 79, 79)","(255, 250, 250)",1645,21972210,6286903,0.29,1
adapter_son_territoire_au_changement_climatique_Guide-52.jpeg,34,"(47, 79, 79)","(245, 222, 179)",1526,17790880,8059493,0.45,1
adaptation-changement-climatique-fiches-collectivites-18.jpeg,52,"(135, 206, 235)","(100, 149, 237)",1426,24175632,14332458,0.59,1
ONERC_Rapport_2010_villes_et_adaptation-98.jpeg,14,"(230, 230, 250)","(248, 248, 255)",2545,24175632,13260502,0.55,1
HADOPI_RA_2014-2015-70.jpeg,23,"(255, 250, 250)","(230, 230, 250)",2229,21972210,3924827,0.18,1
plan-actions-climat-energie-bd-61.jpeg,25,"(255, 250, 250)","(222, 184, 135)",611,24171498,6309805,0.26,1
TSP_SRT_Tome3_WEB-33.jpeg,40,"(47, 79, 79)","(119, 136, 153)",3,21972210,19358640,0.88,1
plan-actions-climat-energie-bd-107.jpeg,26,"(230, 230, 250)","(255, 250, 250)",2277,24171498,4169660,0.17,1
JWSTScienceFunPad-41.jpeg,3,"(255, 250, 250)","(230, 230, 250)",311,11687500,5111302,0.44,1
WebbMediaKit-31.jpeg,9,"(47, 79, 79)","(255, 250, 250)",1562,23375000,9259936,0.4,1
etat_des_lieux_des_connaissances__cle069e48-7.jpeg,22,"(248, 248, 255)","(230, 230, 250)",323,24163936,14776645,0.61,1
Apple_SR_2020_Progress_Report_FR-84.jpeg,22,"(47, 79, 79)","(255, 250, 250)",812,23375000,14508043,0.62,1
CPCNRS-orionjwst-FRweb-3.jpeg,23,"(47, 79, 79)","(255, 250, 250)",1678,24177345,7855957,0.32,1
WebbMediaKit-29.jpeg,4,"(47, 79, 79)","(85, 107, 47)",16,23375000,21129138,0.9,1
7750-0.jpeg,42,"(222, 184, 135)","(210, 180, 140)",185,24171498,16608713,0.69,1
ONERC_Rapport_2010_villes_et_adaptation-39.jpeg,24,"(255, 250, 250)","(248, 248, 255)",1166,24175632,14701419,0.61,1
adapter_son_territoire_au_changement_climatique_Guide-1.jpeg,18,"(188, 143, 143)","(173, 216, 230)",3,17790880,0,0.0,1
WebbMediaKit-2.jpeg,4,"(47, 79, 79)","(85, 107, 47)",17,23375000,512833,0.02,1
adapter_son_territoire_au_changement_climatique_Guide-21.jpeg,23,"(240, 248, 255)","(230, 230, 250)",22,17790880,0,0.0,1
JWSTScienceFunPad-31.jpeg,3,"(255, 250, 250)","(230, 230, 250)",535,11687500,582371,0.05,1
Risques et pollution programme immo Argenteuil-3.jpeg,6,"(47, 79, 79)","(255, 250, 250)",943,24171498,7472943,0.31,1
JWSTScienceFunPad-38.jpeg,4,"(255, 250, 250)","(230, 230, 250)",110,11687500,7529437,0.64,1
Apple_SR_2020_Progress_Report_FR-20.jpeg,24,"(47, 79, 79)","(255, 250, 250)",620,23375000,14388750,0.62,1
HADOPI_RA_2014-2015-139.jpeg,16,"(47, 79, 79)","(119, 136, 153)",6,21972210,0,0.0,1
HADOPI_RA_2014-2015-119.jpeg,31,"(255, 250, 250)","(230, 230, 250)",1355,21972210,3207936,0.15,1
data_detection_images_1-9.jpeg,9,"(255, 250, 250)","(248, 248, 255)",71,23375000,101141,0.0,1
JWSTScienceFunPad-42.jpeg,4,"(255, 250, 250)","(230, 230, 250)",215,11687500,4712574,0.4,1
TSP_SRT_Tome3_WEB-43.jpeg,16,"(85, 107, 47)","(47, 79, 79)",36,21972210,21976397,1.0,1
guide_plan_climat_energie_albi_1-6.jpeg,25,"(255, 250, 250)","(245, 255, 250)",2364,24177345,10328988,0.43,1
7750-34.jpeg,20,"(245, 222, 179)","(255, 250, 250)",186,24171498,7220074,0.3,1
plan-actions-climat-energie-bd-138.jpeg,20,"(230, 230, 250)","(47, 79, 79)",1824,24171498,8043591,0.33,1
Apple_SR_2020_Progress_Report_FR-69.jpeg,47,"(47, 79, 79)","(143, 188, 143)",78,23375000,23453781,1.0,1
adaptation-changement-climatique-fiches-collectivites-0.jpeg,41,"(230, 230, 250)","(143, 188, 143)",186,24175632,11125489,0.46,1
WebbMediaKit-37.jpeg,6,"(47, 79, 79)","(230, 230, 250)",1584,23375000,13724372,0.59,1
adapter_son_territoire_au_changement_climatique_Guide-0.jpeg,33,"(50, 205, 50)","(60, 179, 113)",240,17790880,7656392,0.43,1
plan-actions-climat-energie-bd-79.jpeg,25,"(255, 250, 250)","(47, 79, 79)",1648,24171498,3453657,0.14,1
adaptation-changement-climatique-fiches-collectivites-28.jpeg,30,"(47, 79, 79)","(135, 206, 235)",2127,24175632,9369372,0.39,1
WebbMediaKit-4.jpeg,23,"(47, 79, 79)","(119, 136, 153)",19,23375000,21045404,0.9,1
guide_plan_climat_energie_albi_1-10.jpeg,11,"(230, 230, 250)","(248, 248, 255)",1629,24177345,7424723,0.31,1
